SalesMonth,ProductName,TotalSales,TotalUnits
2025-02,Diu Tansin,1566843.64099995,7666
2025-02,Duzalta,18244309.7095984,31289
2025-02,Eglaro,258502.5156,658
2025-02,Eglaro-S,8884529.188,13800
2025-02,Erli,17226862.8209995,42046
2025-02,Erli Plus,10996298.4140001,34557
2025-02,Erli Plus XR,15988416.8874994,30320
2025-02,Erlina,21283267.0959987,36805
2025-02,Erlina Plus XR,3574007.56300013,13207
2025-02,Estar,50270923.7522062,134177
2025-02,Evo Joshanda,71740.0994,154
2025-02,EvoCheck,17545890.1062997,7871
2025-02,EvoCheck Go,15118975.2099994,10383
2025-02,Evofix,3406029.339,5844
2025-02,Evokalm,9235009.10660035,34273
2025-02,Evokalm XR,2538350.75,4375
2025-02,Evopride,17147504.9603974,29517
2025-02,Evopride Plus,23466507.1885036,56346
2025-02,Fasteso,3759102.42059999,11444
2025-02,Femova,13759732.2182993,12823
2025-02,Ferfer,15723524.5422997,20932
2025-02,Ferfer Gro,48005.2008,114
2025-02,Finno-Q,2865787.52670001,5701
2025-02,Forsonide,720316.35,1332
2025-02,Galvecta,550704.8,1627
2025-02,Galvecta Plus,6990387.5215,13867
2025-02,Gouric,68478780.4299999,113891
2025-02,Histalis,2442149.171,13595
2025-02,Inosita,15229754.655999,14494
2025-02,Inosita Plus,132108305.655426,150653
2025-02,Itipso,1837880.88,9855
2025-02,Ivadin,475228.2,1344
2025-02,K-1000,17673267.3763001,28364
2025-02,Kalsob,28441058.2308958,45824
2025-02,Klevra,9011749.40199992,9016
2025-02,Klevra XR,374898.484,668
2025-02,Lowplat,75432494.0854283,330173
2025-02,Lowplat Plus,106048802.084931,420331
2025-02,Neo Q 10,3630940.87999996,3271
2025-02,Nise,67920979.1420251,261847
2025-02,Omron BPM,26535311.3082999,3694
2025-02,Omron BPM Wrist,704454.884,136
2025-02,Omron ETB,299935.7974,208
2025-02,Omron Nebulizer,719377.9555,83
2025-02,Omron Weigh Scale,557082.705,64
2025-02,Onita,14758677.5,12537
2025-02,Opt-D,34582576.3853953,145191
2025-02,Orslim,60178658.875,27707
2025-02,Oxivort,362594.19,1048
2025-02,Paridopa,5927700.63850003,4143
2025-02,Phytus,1702710.92899999,4894
2025-02,Ramipace,33595323.9947022,57786
2025-02,Redexa,3939641.2,6275
2025-02,Retzole,3843873.4,2675
2025-02,Revolic,1046017.03360001,1932
2025-02,Sacvin,47144263.2626951,33585
2025-02,SheVit,8807323.38939993,17813
2025-02,Sparliv,4206245.93520017,5331
2025-02,Stevo,1925251.28780003,4885
2025-02,Supercran,848659.7101,2724
2025-02,Tansin,4575623.92890006,22377
2025-02,Telsarta,9208025.7275,34732
2025-02,Telsarta-A,17601310.3897994,42419
2025-02,Telsarta-D,7139064.65320001,14864
2025-02,Thewril,3972933.287,7010
2025-02,Tiocap,4332643.545,18237
2025-02,Treatan,11542774.5193992,31949
2025-02,Treatan-D,1604908.8,1926
2025-02,UriTreat,1961689.5,2322
2025-02,Vible,5808082.85319978,8098
2025-02,Voxamine,7435416.94900041,16702
2025-02,X-Plended,168656089.301517,394352
2025-02,X-Plended EZ,15618170.7739001,43207
2025-02,Xcept,44434558.3415966,84006
2025-02,Xilica,14388664.996802,35432
2025-02,Zibes,5576712.02239955,41378
2025-02,Zilero,1185377.084,1462
2025-02,Zilfom,1947131.3375,4373
2025-02,Zoltar,7549267.64310025,34323
2025-03,Actiflor,4347507.75,6864
2025-03,Actnise,2080335.20290005,6451
2025-03,Ad Folic,10709888.7840023,27656
2025-03,Ad Folic OD,20367067.6474993,39049
2025-03,Ad-D Chewable,573674.963000002,2219
2025-03,Agoviz,3585968.94940005,5077
2025-03,Aircare,17436,40
2025-03,Aircare Plus,748168.805499998,1891
2025-03,Aireez,14444927.5910001,25229
2025-03,Anex-M,983471.18199999,2975
2025-03,Anplag,31366583.9350001,23069
2025-03,Arbi,4338034.9128,12755
2025-03,Arbi-A,1263801.19899999,4897
2025-03,Arbi-D,9735741.85049982,21579
2025-03,Avsar,160545109.887371,353079
2025-03,Avsar Plus,50615538.4876051,115893
2025-03,BD PEN NEEDLE,2533710.1742,113471
2025-03,BD SYRINGE - BAG,44999309.1694997,1302660
2025-03,Busonide,13558805.8944993,31813
2025-03,Byvas,31779984.3154943,111844
2025-03,Dapwiz,6971200.825,24336
2025-03,Dapwiz Plus XR,1849072.96600001,4167
2025-03,Dipof,1921740.03580001,8111
2025-03,Diu Tansin,1766424.07499993,8642
2025-03,Duzalta,17588891.6698984,30174
2025-03,Eglaro,279662.3724,693
2025-03,Eglaro-S,9824687.77,15257
2025-03,Erli,18222521.2839994,44440
2025-03,Erli Plus,11060287.3460001,34480
2025-03,Erli Plus XR,15579025.5640993,29460
2025-03,Erlina,21321772.2219988,36570
2025-03,Erlina Plus XR,4252412.28300016,15696
2025-03,Estar,45382110.8075049,121192
2025-03,Evo Joshanda,33847.887,71
2025-03,EvoCheck,19908666.3079998,9003
2025-03,EvoCheck Go,14556358.4099992,9959
2025-03,Evofix,2743364.3325,4590
2025-03,Evokalm,9314430.87190051,34511
2025-03,Evokalm XR,2337325.393,4021
2025-03,Evopride,17641639.9709973,30478
2025-03,Evopride Plus,23196176.4954041,55610
2025-03,Fasteso,3581872.25429997,10846
2025-03,Femova,13048127.0171993,12162
2025-03,Ferfer,16154367.9488996,21521
2025-03,Ferfer Gro,31599,75
2025-03,Finno-Q,2463124.1488,4898
2025-03,Forsonide,719195.88,1330
2025-03,Galvecta,591700.776,1753
2025-03,Galvecta Plus,7227549.521,14348
2025-03,Gouric,74327325.7043999,124252
2025-03,Histalis,2246845.976,12236
2025-03,Inosita,16319696.0299989,15405
2025-03,Inosita Plus,131090970.751133,149698
2025-03,Itipso,1690091.04,9068
2025-03,Ivadin,406390.95,1146
2025-03,K-1000,15837568.4124,25410
2025-03,K-1000 Plus,58390.9920000001,232
2025-03,Kalsob,25908708.2899961,41661
2025-03,Klevra,8809357.82109996,8659
2025-03,Klevra XR,311220.1016,550
2025-03,Lowplat,84043922.6338142,367759
2025-03,Lowplat Plus,115120683.906738,456279
2025-03,Neo Q 10,3211475.31999998,2894
2025-03,Nise,66957711.0125285,258054
2025-03,Omron BPM,24632391.5611998,3369
2025-03,Omron BPM Wrist,564275.99,120
2025-03,Omron ETB,178681.3322,126
2025-03,Omron Nebulizer,241079.4851,22
2025-03,Omron Weigh Scale,133395.4874,23
2025-03,Onita,13271683.352,11242
2025-03,Opt-D,32463348.0749954,137671
2025-03,Orslim,54853824.376,25265
2025-03,Oxivort,310117.3575,898
2025-03,Paridopa,7657598.48350003,4966
2025-03,Phytus,1161884.65199999,3318
2025-03,Ramipace,33885532.3748014,58201
2025-03,Redexa,3521837.3,5566
2025-03,REKLAIM,501.28,1
2025-03,Retzole,3328355.2,2314
2025-03,Revolic,846667.236800005,1562
2025-03,Sacvin,48988995.236394,34984
2025-03,SheVit,3031822.45239996,6117
2025-03,Sparliv,3610041.23770015,4577
2025-03,Stevo,1107714.99279999,2851
2025-03,Supercran,1231421.7528,4011
2025-03,Tansin,5043501.18849981,24789
2025-03,Telsarta,9025133.0016,34031
2025-03,Telsarta-A,25226678.4788004,60579
2025-03,Telsarta-D,7764302.51360001,15915
2025-03,Thewril,3527697.2175,6219
2025-03,Tiocap,3864166.47,16805
2025-03,Treatan,11271592.5779993,31093
2025-03,Treatan-D,1593498.06,1905
2025-03,UriTreat,1598068,1894
2025-03,Vanzak,1945716.059,6842
2025-03,Vible,6696085.02049967,9352
2025-03,Voxamine,7675388.29450046,17252
2025-03,X-Plended,177642015.574217,416813
2025-03,X-Plended EZ,22183770.7300011,51262
2025-03,Xcept,46202440.5882961,87571
2025-03,Xilica,13391617.7020019,32782
2025-03,Zibes,6110757.57424943,44101
2025-03,Zilero,1303508.7501,1623
2025-03,Zilfom,1479086.7,3322
2025-03,Zoltar,7164021.06270024,34318
2025-04,Actiflor,6804566.625,10758
2025-04,Actnise,2478175.13170005,7679
2025-04,Ad Folic,11627562.9049024,30059
2025-04,Ad Folic OD,22138988.2485004,42460
2025-04,Ad-D Chewable,690776.320200004,2594
2025-04,Agoviz,3768920.60400007,5337
2025-04,Aircare,11333.4,26
2025-04,Aircare Plus,963087.487199998,2438
2025-04,Aireez,14394993.1460001,24975
2025-04,Anex-M,1006492.98999999,3040
2025-04,Anplag,30523518.19,22359
2025-04,Arbi,3980440.23,11728
2025-04,Arbi-A,1153650.82949999,4472
2025-04,Arbi-D,9135495.48749982,20298
2025-04,Avsar,146569423.815202,321985
2025-04,Avsar Plus,47569665.1117042,108944
2025-04,BD PEN NEEDLE,2795424.3986,125312
2025-04,BD SYRINGE - BAG,55688507.8202996,1625805
2025-04,Busonide,12935200.5839996,30345
2025-04,Byvas,28487249.8624957,100524
2025-04,Dapwiz,6733405.109,23483
2025-04,Dapwiz Plus XR,3571277.35450005,7968
2025-04,Dipof,2195682.7971,9606
2025-04,Diu Tansin,1632807.51699995,7982
2025-04,Duzalta,18674139.1504985,32040
2025-04,Eglaro,211167.9344,530
2025-04,Eglaro-S,9541534.784,14789
2025-04,Erli,17830180.3339995,43569
2025-04,Erli Plus,11690075.0880001,36873
2025-04,Erli Plus XR,14881166.7554992,28230
2025-04,Erlina,7505207.78700034,12203
2025-04,Erlina Plus XR,3840918.61300014,14306
2025-04,Estar,50381560.2760067,133717
2025-04,Evo Joshanda,21856.3176,46
2025-04,EvoCheck,19260768.3626994,8734
2025-04,EvoCheck Go,13642446.9499994,9315
2025-04,Evofix,3093208.69250001,5147
2025-04,Evokalm,9554150.37000038,35440
2025-04,Evokalm XR,1531657.075,2706
2025-04,Evopride,16755269.2295976,28628
2025-04,Evopride Plus,22462581.4149039,53711
2025-04,Fasteso,3168581.45479999,9545
2025-04,Femova,13974381.3864992,13007
2025-04,Ferfer,19450685.6475986,25900
2025-04,Ferfer Gro,7162.44,17
2025-04,Finno-Q,2926608.95400003,5818
2025-04,Forsonide,600280.2,1099
2025-04,Galvecta,560793.79,1665
2025-04,Galvecta Plus,6707470.1305,13302
2025-04,Gouric,77767011.1334999,129195
2025-04,Histalis,2211253.935,11991
2025-04,Inosita,13104881.210199,12503
2025-04,Inosita Plus,134358093.246529,152714
2025-04,Itipso,1740302.41,9330
2025-04,Ivadin,163261.2,458
2025-04,K-1000,18312080.9331003,29406
2025-04,K-1000 Plus,2139321.40160012,8510
2025-04,Kalsob,27944405.0991952,44999
2025-04,Klevra,9728914.49769991,9611
2025-04,Klevra XR,478021.776,852
2025-04,Lowplat,77610765.5011203,339665
2025-04,Lowplat Plus,105468337.234128,418037
2025-04,Neo Q 10,3543219.66999997,3191
2025-04,Nise,66671774.9425257,257179
2025-04,Omron BPM,16473020.1684,2277
2025-04,Omron BPM Wrist,119265.785,15
2025-04,Omron ETB,195840.1355,138
2025-04,Omron Nebulizer,167724.1485,16
2025-04,Omron Weigh Scale,42384.474,7
2025-04,Onita,14636809.6,12413
2025-04,Opt-D,34522186.7495952,147510
2025-04,Orslim,59526345.188,27422
2025-04,Oxivort,105225.24,305
2025-04,Paridopa,9778486.134,6215
2025-04,Phytus,813206.399999996,2304
2025-04,Ramipace,31615520.3516023,54819
2025-04,Redexa,2998706.075,4772
2025-04,Retzole,4040667.95,2816
2025-04,Revolic,944206.205600006,1742
2025-04,Sacvin,48337460.853993,34179
2025-04,SheVit,10815001.5354995,21870
2025-04,Sparliv,3805637.06480014,4830
2025-04,Stevo,1561907.35760002,4037
2025-04,Supercran,1839837.1134,5985
2025-04,Tansin,4553550.89390006,22376
2025-04,Telsarta,8858212.921,33385
2025-04,Telsarta-A,22253840.0050999,53626
2025-04,Telsarta-D,7036258.65600001,14749
2025-04,Thewril,4378620.715,7731
2025-04,Tiocap,3731162.55,15508
2025-04,Treatan,11013272.1266995,30528
2025-04,Treatan-D,1439996.883,1721
2025-04,UriTreat,1755040.9,2079
2025-04,Vanzak,2010804.9225,6553
2025-04,Vible,6935896.5204997,9675
2025-04,Voxamine,8313809.0185005,18441
2025-04,X-Plended,168193823.196119,392659
2025-04,X-Plended EZ,20054018.9850003,55055
2025-04,Xcept,43268527.1927965,81682
2025-04,Xilica,14272079.1045019,35258
2025-04,Zibes,5714125.95499953,41286
2025-04,Zilero,1332763.5669,1664
2025-04,Zilfom,1487054.3875,3342
2025-04,Zoltar,9222837.90930002,43672
2025-05,Actiflor,5726259.9055,9082
2025-05,Actnise,2675526.35560004,8461
2025-05,Ad Folic,12638559.062503,32662
2025-05,Ad Folic OD,23005977.5225006,44119
2025-05,Ad-D Chewable,790227.381100007,2980
2025-05,Agoviz,3915365.45700004,5546
2025-05,Aircare,12859.05,30
2025-05,Aircare Plus,2083236.1843,5502
2025-05,Aireez,14202580.4190001,24964
2025-05,Anex-M,1032843.39799999,3119
2025-05,Anplag,34777171.21,25523
2025-05,Arbi,4385978.41,12862
2025-05,Arbi-A,1168341.89799999,4523
2025-05,Arbi-D,9885201.03149988,21950
2025-05,Avsar,148934103.771604,327403
2025-05,Avsar Plus,50266841.2806036,115151
2025-05,BD PEN NEEDLE,4052194.8985,182737
2025-05,BD SYRINGE - BAG,63382090.161197,1856115
2025-05,Busonide,13142855.4374994,30875
2025-05,Byvas,29873457.9184941,105584
2025-05,Dapwiz,7157544.623,24967
2025-05,Dapwiz Plus XR,3322329.30700004,7436
2025-05,Dipof,2219021.3975,9886
2025-05,Diu Tansin,1717907.66399994,8399
2025-05,Duzalta,19886429.8890976,34157
2025-05,Eglaro,212206.276,532
2025-05,Eglaro-S,10208839.201,15782
2025-05,Erli,19191492.3469991,46852
2025-05,Erli Plus,12626731.6855,40008
2025-05,Erli Plus XR,16107058.1019992,30485
2025-05,Erlina,34265072.2959959,59259
2025-05,Erlina Plus XR,3541626.94900007,13415
2025-05,Estar,51658281.0951074,137542
2025-05,Evo Joshanda,36859.1694,78
2025-05,EvoCheck,23153974.9608993,10514
2025-05,EvoCheck Go,18413131.9599997,12633
2025-05,Evofix,3527458.809,5853
2025-05,Evokalm,9917255.9141006,37292
2025-05,Evokalm XR,3204146.4,5513
2025-05,Evopride,17075423.3079972,29509
2025-05,Evopride Plus,23827256.3904039,56948
2025-05,Fasteso,2944221.7482,8562
2025-05,Femova,16635307.926299,15513
2025-05,Ferfer,21803562.1615978,29049
2025-05,Ferfer Gro,9690.36,23
2025-05,Finno-Q,3662043.00060005,7300
2025-05,Forsonide,512861.1,935
2025-05,Galvecta,610436.204,1813
2025-05,Galvecta Plus,7126800.0185,14165
2025-05,Gouric,88322517.22,146594
2025-05,Histalis,2248459.78,12020
2025-05,Inosita,13974212.904999,13484
2025-05,Inosita Plus,136655928.67903,153664
2025-05,Itipso,2007534.76,10769
2025-05,Ivadin,47088.3,132
2025-05,K-1000,19178967.5551006,30798
2025-05,K-1000 Plus,3142020.27400017,12487
2025-05,Kalsob,31338841.462695,50442
2025-05,Klevra,9261697.53749995,9379
2025-05,Klevra XR,434074.6952,775
2025-05,Lowplat,86602119.759313,379425
2025-05,Lowplat Plus,114688642.478738,454892
2025-05,Neo Q 10,3674982.44499996,3319
2025-05,Nise,70462218.2070257,271750
2025-05,Omron BPM,29154153.0266,3782
2025-05,Omron BPM Wrist,691723.999,117
2025-05,Omron ETB,411400.5741,292
2025-05,Omron Nebulizer,78456.339,7
2025-05,Omron Weigh Scale,273572.507,47
2025-05,Onita,15020914.4,12736
2025-05,Opt-D,41506026.1681953,178523
2025-05,Orslim,66502801.529,30642
2025-05,Oxivort,45988.3575,134
2025-05,Paridopa,9304288.596,5966
2025-05,Phytus,832884.233999997,2366
2025-05,Ramipace,33281125.6364019,57404
2025-05,Redexa,2861777.025,4423
2025-05,Retzole,4485438.95,3124
2025-05,Revolic,902490.192800005,1665
2025-05,Sacvin,51946135.8249926,36802
2025-05,SheVit,10016517.0063996,20252
2025-05,Sparliv,4121656.53300016,5224
2025-05,Stevo,2595773.56239999,6854
2025-05,Supercran,1582444.17379999,5041
2025-05,Tansin,4560118.33010009,22511
2025-05,Telsarta,8901365.325,33579
2025-05,Telsarta-A,21899471.2391,52830
2025-05,Telsarta-D,8286820.12100001,16969
2025-05,Thewril,4517301.195,7966
2025-05,Tiocap,3617635.53,14752
2025-05,Treatan,11659556.5724991,32129
2025-05,Treatan-D,1622100.665,1943
2025-05,UriTreat,1635265.7,1937
2025-05,Vanzak,3290723.10750001,10312
2025-05,Vible,7938650.71299951,11080
2025-05,Voxamine,8257641.24700046,18746
2025-05,X-Plended,180283737.797111,423405
2025-05,X-Plended EZ,22904438.8800006,58497
2025-05,Xcept,46592200.1056958,88342
2025-05,Xilica,14836802.8205023,36803
2025-05,Zibes,6262183.18379945,44864
2025-05,Zilero,1347857.835,1665
2025-05,Zilfom,1446340.875,3250
2025-05,Zoltar,8106869.2896003,38639
2025-06,Actiflor,3990654.375,6336
2025-06,Actnise,2847920.82940005,9005
2025-06,Ad Folic,11299268.7508023,29207
2025-06,Ad Folic OD,21636371.6920004,41461
2025-06,Ad-D Chewable,662243.077000003,2441
2025-06,Agoviz,3440920.81050004,4872
2025-06,Aircare,14384.7,33
2025-06,Aircare Plus,581696.965500001,1469
2025-06,Aireez,10850348.141,18662
2025-06,Anex-M,887100.64699999,2679
2025-06,Anplag,32115670.28,23536
2025-06,Arbi,3943399.9,11569
2025-06,Arbi-A,1021653.40299999,3994
2025-06,Arbi-D,9181042.56449982,20409
2025-06,Avsar,146544339.493,324207
2025-06,Avsar Plus,47433110.7798049,108837
2025-06,BD PEN NEEDLE,2704102.7906,121242
2025-06,BD SYRINGE - BAG,71005104.7495993,2099615
2025-06,Busonide,10848498.5825,25503
2025-06,Byvas,27937505.2649949,98620
2025-06,Dapwiz,6834961.034,23917
2025-06,Dapwiz Plus XR,2828427.83600003,6346
2025-06,Dipof,2025659.07030001,8789
2025-06,Diu Tansin,1606435.41279995,7851
2025-06,Duzalta,17280156.7369986,29630
2025-06,Eglaro,186502.052,462
2025-06,Eglaro-S,9949338.0105,15417
2025-06,Erli,18500832.7089992,45140
2025-06,Erli Plus,11849382.4375001,37303
2025-06,Erli Plus XR,14687577.3119994,27749
2025-06,Erlina,21575773.047999,37006
2025-06,Erlina Plus XR,5527335.79999998,19740
2025-06,Estar,47258814.1710036,125318
2025-06,Evo Joshanda,28488.2541,57
2025-06,EvoCheck,21732628.3383994,9953
2025-06,EvoCheck Go,16487450.9999994,11225
2025-06,Evofix,2675005.7685,4205
2025-06,Evokalm,9037281.12400034,33593
2025-06,Evokalm XR,2332820.75,4022
2025-06,Evopride,16547363.6945975,28599
2025-06,Evopride Plus,22840129.452504,54769
2025-06,Fasteso,2627893.33869999,7585
2025-06,Femova,13840919.8671993,12893
2025-06,Ferfer,20059129.4258984,26690
2025-06,Ferfer Gro,4213.2,10
2025-06,Finno-Q,3053621.97160003,6088
2025-06,Forsonide,456032.31,828
2025-06,Galvecta,551895.65,1628
2025-06,Galvecta Plus,6166278.30100001,12242
2025-06,Gouric,87874741.0544999,145347
2025-06,Histalis,1853982.6,9677
2025-06,Inosita,12651502.3719991,12224
2025-06,Inosita Plus,136623803.433025,157656
2025-06,Itipso,1754910.85,9405
2025-06,Ivadin,27390.825,77
2025-06,K-1000,15929354.353,25539
2025-06,K-1000 Plus,3250361.29440015,12910
2025-06,Kalsob,28861798.1022957,46435
2025-06,Klevra,8307945.04319994,8180
2025-06,Klevra XR,394447.0288,698
2025-06,Lowplat,78387301.5111191,342871
2025-06,Lowplat Plus,106047721.668233,420162
2025-06,Neo Q 10,3240922.18999998,2923
2025-06,Nise,63324084.4550253,244082
2025-06,Omron BPM,17959700.7698,2422
2025-06,Omron BPM Wrist,1146506.91,247
2025-06,Omron ETB,183213.242,127
2025-06,Omron Nebulizer,45506.4447,4
2025-06,Omron Weigh Scale,232729.2898,40
2025-06,Onita,13900556.6,11791
2025-06,Opt-D,33877728.5424957,146771
2025-06,Orslim,62612218.05,28815
2025-06,Oxivort,20655,60
2025-06,Paridopa,8383343.81350003,5414
2025-06,Phytus,329552.694000001,847
2025-06,Ramipace,29529399.2319023,51230
2025-06,Redexa,2548601.5375,4046
2025-06,Retzole,3843931.2,2678
2025-06,Revolic,720227.832800004,1329
2025-06,Sacvin,47511882.4549948,33764
2025-06,SheVit,8529201.98499995,17243
2025-06,Sparliv,3612040.18120013,4577
2025-06,Stevo,1536159.18620001,3994
2025-06,Supercran,2228408.00469999,8193
2025-06,Tansin,4254534.44440022,20974
2025-06,Telsarta,8358084.85,31502
2025-06,Telsarta-A,19961535.5355996,47992
2025-06,Telsarta-D,7147890.55000001,14722
2025-06,Thewril,3846485.5125,6778
2025-06,Tiocap,3045750.09,12403
2025-06,Treatan,10458518.3144995,29208
2025-06,Treatan-D,1301160.99,1552
2025-06,UriTreat,1440019,1706
2025-06,Vanzak,3277556.81150001,10013
2025-06,Vible,6953299.75399967,9707
2025-06,Voxamine,7134732.75700039,15956
2025-06,X-Plended,164321870.674321,384550
2025-06,X-Plended EZ,20556837.7670005,48915
2025-06,Xcept,43127382.8985968,81133
2025-06,Xilica,12618003.0760016,31313
2025-06,Zibes,6196524.53759943,44324
2025-06,Zilero,1248746.067,1551
2025-06,Zilfom,956139.7125,2146
2025-06,Zoltar,8260551.77840032,39271
2025-07,Actiflor,5234283,8287
2025-07,Actnise,4107231.96220009,12229
2025-07,Ad Folic,13569428.9514032,35080
2025-07,Ad Folic OD,25279323.7710017,48437
2025-07,Ad-D Chewable,873585.47280001,3213
2025-07,Agoviz,3773360.05000006,5335
2025-07,Aircare Plus,911031.709099998,2302
2025-07,Aireez,12631578.255,21459
2025-07,Anex-M,984897.549999988,2975
2025-07,Anplag,38325065.58,28037
2025-07,Arbi,4320265.93,12675
2025-07,Arbi-A,1097926.76749999,4291
2025-07,Arbi-D,9954801.34149995,22218
2025-07,Avsar,157887857.087484,349059
2025-07,Avsar Plus,51475287.4905067,117767
2025-07,BD PEN NEEDLE,2714210.16,121648
2025-07,BD SYRINGE - BAG,48996954.7220995,1422595
2025-07,Bempion,1591176.71,3844
2025-07,Busonide,12361783.9614997,29026
2025-07,Byvas,32219869.7709946,113832
2025-07,Dapwiz,7641798.88599999,26765
2025-07,Dapwiz Plus XR,3255350.23850004,7298
2025-07,Dipof,2314487.58409999,10247
2025-07,Diu Tansin,1849410.33949993,9044
2025-07,Duzalta,20320100.3339974,34874
2025-07,Eglaro,252617.36,624
2025-07,Eglaro-S,10736284.8525,16694
2025-07,Erli,20888023.3859988,51033
2025-07,Erli Plus,13155094.2005,41751
2025-07,Erli Plus XR,16531302.0689994,31465
2025-07,Erlina,26779488.9379972,46065
2025-07,Erlina Plus XR,6073711.92399995,22704
2025-07,Estar,55429958.0533077,147700
2025-07,Evo Joshanda,10255.7541,22
2025-07,EvoCheck,22354092.649299,10006
2025-07,EvoCheck Go,19336592.5079995,13318
2025-07,Evofix,3709305.99,6218
2025-07,Evokalm,9746068.62470048,36499
2025-07,Evokalm XR,2512797.625,4327
2025-07,Evopride,18101873.6591975,31336
2025-07,Evopride Plus,24254688.4338045,58168
2025-07,Fasteso,3039452.84290001,8914
2025-07,Femova,17696880.9857994,16499
2025-07,Ferfer,23725274.6046977,31574
2025-07,Ferfer Gro,1685.28,4
2025-07,Finno-Q,3635091.37000005,7238
2025-07,Forsonide,570210.09,1049
2025-07,Galvecta,573477.592,1697
2025-07,Galvecta Plus,7065966.96350001,14024
2025-07,Gouric,96347591.9699997,159156
2025-07,Histalis,2207134.6825,11638
2025-07,Inosita,15170043.5874989,14616
2025-07,Inosita Plus,154760031.087491,175861
2025-07,Itipso,2440985.8,13081
2025-07,Ivadin,13566,38
2025-07,K-1000,20658039.7790009,33164
2025-07,K-1000 Plus,3785185.97160018,15046
2025-07,Kalsob,34471440.6109953,55458
2025-07,Klevra,9318441.99389992,9211
2025-07,Klevra XR,434180.068,770
2025-07,Lowplat,86058359.1261042,376648
2025-07,Lowplat Plus,116499220.406929,461774
2025-07,Momist Nasal Spray,3170965.035,5420
2025-07,Neo Q 10,3860036.66819996,3484
2025-07,Nise,69322647.9835235,267267
2025-07,Omron BPM,25411574.5759999,3548
2025-07,Omron BPM Wrist,648984.305,133
2025-07,Omron ETB,253983.008,183
2025-07,Omron Nebulizer,175406.5805,15
2025-07,Omron Weigh Scale,274278.9134,50
2025-07,Onita,15462248.85,13102
2025-07,Opt-D,41401192.0106954,177042
2025-07,Orslim,72142480.95,33213
2025-07,Oxivort,2409.75,7
2025-07,Paridopa,9620798.85149998,6193
2025-07,Phytus,481532.646000001,1210
2025-07,Ramipace,33156607.5592022,57669
2025-07,Redexa,2644482.7275,4177
2025-07,Retzole,5237763.75,3652
2025-07,Revolic,820071.644000005,1513
2025-07,Sacvin,53276812.3549895,37801
2025-07,SheVit,10791005.1798996,21813
2025-07,Sparliv,4075266.86100018,5168
2025-07,Stevo,2452926.17700001,6631
2025-07,Supercran,2269612.7332,7329
2025-07,Tansin,4606948.82060008,22746
2025-07,Telsarta,9382799.3308,35447
2025-07,Telsarta-A,21939263.0499,52705
2025-07,Telsarta-D,4471450.0444,9234
2025-07,Thewril,5075738.875,8951
2025-07,Tiocap,3639079.5,14375
2025-07,Treatan,11524469.5367994,32441
2025-07,Treatan-D,1487864.585,1778
2025-07,UriTreat,1636539,1935
2025-07,Vanzak,4157371.52200001,13089
2025-07,Vible,8103748.22529955,11298
2025-07,Voxamine,8328806.53800051,18826
2025-07,X-Plended,187755125.240019,437865
2025-07,X-Plended EZ,27048275.2555012,67443
2025-07,Xcept,47464438.3595959,89693
2025-07,Xilica,15558649.8470022,38474
2025-07,Zibes,6867170.45399932,49709
2025-07,Zilero,1619548.1205,2007
2025-07,Zilfom,1276022.7625,2864
2025-07,Zoltar,9953655.31139995,45381
2025-08,Actiflor,5076978.175,7996
2025-08,Actnise,3581943.26610006,11097
2025-08,Ad Folic,12506104.5339026,32330
2025-08,Ad Folic OD,23940319.0687013,45872
2025-08,Ad-D Chewable,880005.026600008,3302
2025-08,Agoviz,3986190.31450007,5638
2025-08,Aircare,3923.1,9
2025-08,Aircare Plus,2680788.3792,7153
2025-08,Aireez,13838868.9550001,23530
2025-08,Anex-M,962278.288399988,2908
2025-08,Anplag,38215091.855,27949
2025-08,Arbi,4271745.63,12505
2025-08,Arbi-A,1018451.51249998,3977
2025-08,Arbi-D,9508225.16249989,21355
2025-08,Avsar,152738957.706502,337086
2025-08,Avsar Plus,49158912.5189042,112556
2025-08,BD PEN NEEDLE,2771364.8434,124142
2025-08,BD SYRINGE - BAG,69738889.1744996,2023790
2025-08,Bempion,571884.08,1382
2025-08,Busonide,12919303.4834996,30436
2025-08,Byvas,31579872.0239944,112157
2025-08,Dapwiz,7110364.7175,25050
2025-08,Dapwiz Plus XR,2810476.66800004,6415
2025-08,Dipof,2257283.3703,10056
2025-08,Diu Tansin,1739615.18499995,8498
2025-08,Duzalta,19361761.0129979,33219
2025-08,Eglaro,236025.89,578
2025-08,Eglaro-S,10649241.9919,16569
2025-08,Erli,20699276.367999,50598
2025-08,Erli Plus,13596614.5804999,42810
2025-08,Erli Plus XR,15797437.2299993,29887
2025-08,Erlina,23115047.6619981,40198
2025-08,Erlina Plus XR,6777747.33999986,24396
2025-08,Estar,55258089.4061091,147697
2025-08,Evo Joshanda,11730,23
2025-08,EvoCheck,22742622.9022997,10365
2025-08,EvoCheck Go,21860041.4989012,15379
2025-08,Evofix,3837564.53,6414
2025-08,Evokalm,9690958.58210043,36352
2025-08,Evokalm XR,2545980.775,4383
2025-08,Evopride,16358305.4099975,28530
2025-08,Evopride Plus,22941692.3795041,55085
2025-08,Fasteso,3499303.47869999,10117
2025-08,Femova,17856412.5607994,16653
2025-08,Ferfer,22724095.9400977,30239
2025-08,Ferfer Gro,2949.24,7
2025-08,Finno-Q,3456766.89600004,6885
